Assessment,Trial,Cycle,Location,Statistic,Value
GY,SRPN,1994.0,Clovis (Dry),CV,42.6
GY,SRPN,1994.0,Hutchinson,Replications,
GY,SRPN,1994.0,Hutchinson,Mean,3402
GY,SRPN,1994.0,Hutchinson,LSD(0.05),483
GY,SRPN,1994.0,Hutchinson,CV,8.7
GY,SRPN,1994.0,Hays,Replications,
GY,SRPN,1994.0,Hays,Mean,3410
GY,SRPN,1994.0,Hays,LSD(0.05),608
GY,SRPN,1994.0,Hays,CV,11.0
GY,SRPN,1994.0,Colby,Replications,
GY,SRPN,1994.0,Colby,Mean,3336
GY,SRPN,1994.0,Colby,LSD(0.05),NA
GY,SRPN,1994.0,Colby,CV,14.6
GY,SRPN,1994.0,Garden City,Replications,
GY,SRPN,1994.0,Garden City,Mean,2232
GY,SRPN,1994.0,Garden City,LSD(0.05),413
GY,SRPN,1994.0,Garden City,CV,11.4
GY,SRPN,1994.0,Manhattan,Replications,
GY,SRPN,1994.0,Manhattan,Mean,3191
GY,SRPN,1994.0,Manhattan,LSD(0.05),587
GY,SRPN,1994.0,Manhattan,CV,11.3
GY,SRPN,1994.0,Lincoln,Replications,
GY,SRPN,1994.0,Lincoln,Mean,3982
GY,SRPN,1994.0,Lincoln,LSD(0.05),736
GY,SRPN,1994.0,Lincoln,CV,11.4
GY,SRPN,1994.0,Clay Center,Replications,
GY,SRPN,1994.0,Clay Center,Mean,4155
GY,SRPN,1994.0,Clay Center,LSD(0.05),581
GY,SRPN,1994.0,Clay Center,CV,8.6
GY,SRPN,1994.0,North Platte,Replications,
GY,SRPN,1994.0,North Platte,Mean,3169
GY,SRPN,1994.0,North Platte,LSD(0.05),511
GY,SRPN,1994.0,North Platte,CV,9.9
GY,SRPN,1994.0,Sidney,Replications,
GY,SRPN,1994.0,Sidney,Mean,3786
GY,SRPN,1994.0,Sidney,LSD(0.05),1276
GY,SRPN,1994.0,Sidney,CV,16.7
GY,SRPN,1994.0,Hemingford,Replications,
GY,SRPN,1994.0,Hemingford,Mean,4119
GY,SRPN,1994.0,Hemingford,LSD(0.05),752
GY,SRPN,1994.0,Hemingford,CV,11.2
GY,SRPN,1994.0,Akron,Replications,
GY,SRPN,1994.0,Akron,Mean,1760
GY,SRPN,1994.0,Akron,LSD(0.05),499
GY,SRPN,1994.0,Akron,CV,17.4
GY,SRPN,1994.0,Julesburg,Replications,
GY,SRPN,1994.0,Julesburg,Mean,1790
GY,SRPN,1994.0,Julesburg,LSD(0.05),425
GY,SRPN,1994.0,Julesburg,CV,14.6
GY,SRPN,1994.0,Walsh,Replications,
GY,SRPN,1994.0,Walsh,Mean,1528
GY,SRPN,1994.0,Walsh,LSD(0.05),302
GY,SRPN,1994.0,Walsh,CV,12.2
GY,SRPN,1994.0,Burlington,Replications,
GY,SRPN,1994.0,Burlington,Mean,3069
GY,SRPN,1994.0,Burlington,LSD(0.05),554
GY,SRPN,1994.0,Burlington,CV,11.1
GY,SRPN,1994.0,Aberdeen,Replications,
GY,SRPN,1994.0,Aberdeen,Mean,8799
GY,SRPN,1994.0,Aberdeen,LSD(0.05),1673
GY,SRPN,1994.0,Aberdeen,CV,11.6
GY,SRPN,1994.0,Prosper,Replications,
GY,SRPN,1994.0,Prosper,Mean,2654
GY,SRPN,1994.0,Prosper,LSD(0.05),448
GY,SRPN,1994.0,Prosper,CV,10.4
GY,SRPN,1994.0,Chillicothe,Replications,
GY,SRPN,1994.0,Chillicothe,Mean,3843
GY,SRPN,1994.0,Chillicothe,LSD(0.05),544
GY,SRPN,1994.0,Chillicothe,CV,8.7
GY,SRPN,1994.0,Bushland (Irr),Replications,
GY,SRPN,1994.0,Bushland (Irr),Mean,5712
GY,SRPN,1994.0,Bushland (Irr),LSD(0.05),882
GY,SRPN,1994.0,Bushland (Irr),CV,9.5
GY,SRPN,1994.0,Bushland (Dry),Replications,
GY,SRPN,1994.0,Bushland (Dry),Mean,2590
GY,SRPN,1994.0,Bushland (Dry),LSD(0.05),282
GY,SRPN,1994.0,Bushland (Dry),CV,6.7
GY,SRPN,1994.0,Stillwater,Replications,
GY,SRPN,1994.0,Stillwater,Mean,3841
GY,SRPN,1994.0,Stillwater,LSD(0.05),519
GY,SRPN,1994.0,Stillwater,CV,8.3
GY,SRPN,1994.0,Altus,Replications,
GY,SRPN,1994.0,Altus,Mean,4553
GY,SRPN,1994.0,Altus,LSD(0.05),494
GY,SRPN,1994.0,Altus,CV,6.7
GY,SRPN,1994.0,Lahoma,Replications,
GY,SRPN,1994.0,Lahoma,Mean,4238
GY,SRPN,1994.0,Lahoma,LSD(0.05),797
GY,SRPN,1994.0,Lahoma,CV,11.6
GY,SRPN,1994.0,Goodwell,Replications,
GY,SRPN,1994.0,Goodwell,Mean,3978
GY,SRPN,1994.0,Goodwell,LSD(0.05),498
GY,SRPN,1994.0,Goodwell,CV,7.7
GY,SRPN,1994.0,Pierre,Replications,
GY,SRPN,1994.0,Pierre,Mean,2821
GY,SRPN,1994.0,Pierre,LSD(0.05),NA
GY,SRPN,1994.0,Pierre,CV,16.1
GY,SRPN,1994.0,Winner,Replications,
GY,SRPN,1994.0,Winner,Mean,3135
GY,SRPN,1994.0,Winner,LSD(0.05),734
GY,SRPN,1994.0,Winner,CV,14.4
GY,SRPN,1994.0,Brookings,Replications,
GY,SRPN,1994.0,Brookings,Mean,1562
GY,SRPN,1994.0,Brookings,LSD(0.05),557
GY,SRPN,1994.0,Brookings,CV,21.9
GY,SRPN,1994.0,Columbia,Replications,
GY,SRPN,1994.0,Columbia,Mean,3388
GY,SRPN,1994.0,Columbia,LSD(0.05),368
GY,SRPN,1994.0,Columbia,CV,6.7
GY,NRPN,1994.0,Lincoln,Replications,
GY,NRPN,1994.0,Lincoln,Mean,3789
GY,NRPN,1994.0,Lincoln,LSD(0.05),545
GY,NRPN,1994.0,Lincoln,CV,8.8
GY,NRPN,1994.0,North Platte,Replications,
GY,NRPN,1994.0,North Platte,Mean,3623
GY,NRPN,1994.0,North Platte,LSD(0.05),577
GY,NRPN,1994.0,North Platte,CV,9.8
GY,NRPN,1994.0,Sidney,Replications,
GY,NRPN,1994.0,Sidney,Mean,4107
GY,NRPN,1994.0,Sidney,LSD(0.05),557
GY,NRPN,1994.0,Sidney,CV,8.3
GY,NRPN,1994.0,Hemingford,Replications,
GY,NRPN,1994.0,Hemingford,Mean,3570
GY,NRPN,1994.0,Hemingford,LSD(0.05),NA
GY,NRPN,1994.0,Hemingford,CV,9.8
GY,NRPN,1994.0,Waseca,Replications,
GY,NRPN,1994.0,Waseca,Mean,4055
GY,NRPN,1994.0,Waseca,LSD(0.05),556
GY,NRPN,1994.0,Waseca,CV,8.4
GY,NRPN,1994.0,Rosemount,Replications,
GY,NRPN,1994.0,Rosemount,Mean,5409
GY,NRPN,1994.0,Rosemount,LSD(0.05),723
GY,NRPN,1994.0,Rosemount,CV,8.2
GY,NRPN,1994.0,Brookings,Replications,
GY,NRPN,1994.0,Brookings,Mean,1717
GY,NRPN,1994.0,Brookings,LSD(0.05),761
GY,NRPN,1994.0,Brookings,CV,26.8
GY,NRPN,1994.0,Pierre,Replications,
GY,NRPN,1994.0,Pierre,Mean,2591
GY,NRPN,1994.0,Pierre,LSD(0.05),NA
GY,NRPN,1994.0,Pierre,CV,25.5
GY,NRPN,1994.0,Winner,Replications,
GY,NRPN,1994.0,Winner,Mean,3477
GY,NRPN,1994.0,Winner,LSD(0.05),1452
GY,NRPN,1994.0,Winner,CV,25.6
GY,NRPN,1994.0,Williston,Replications,
GY,NRPN,1994.0,Williston,Mean,3667
GY,NRPN,1994.0,Williston,LSD(0.05),591
GY,NRPN,1994.0,Williston,CV,11.5
GY,NRPN,1994.0,Casselton,Replications,
GY,NRPN,1994.0,Casselton,Mean,3571
GY,NRPN,1994.0,Casselton,LSD(0.05),932
GY,NRPN,1994.0,Casselton,CV,16.0
GY,NRPN,1994.0,SidneyMT,Replications,
GY,NRPN,1994.0,SidneyMT,Mean,3768
GY,NRPN,1994.0,SidneyMT,LSD(0.05),519
GY,NRPN,1994.0,SidneyMT,CV,9.8
GY,NRPN,1994.0,Bozeman,Replications,
GY,NRPN,1994.0,Bozeman,Mean,5416
GY,NRPN,1994.0,Bozeman,LSD(0.05),481
GY,NRPN,1994.0,Bozeman,CV,5.4
GY,NRPN,1994.0,Archer,Replications,
GY,NRPN,1994.0,Archer,Mean,1153
GY,NRPN,1994.0,Archer,LSD(0.05),302
GY,NRPN,1994.0,Archer,CV,16.0
GY,NRPN,1994.0,Lethbridge,Replications,
GY,NRPN,1994.0,Lethbridge,Mean,4431
GY,NRPN,1994.0,Lethbridge,LSD(0.05),640
GY,NRPN,1994.0,Lethbridge,CV,8.8
GY,NRPN,2001.0,Salina,Replications,
GY,NRPN,2001.0,Salina,Mean,4424
GY,NRPN,2001.0,Salina,CV,6
GY,NRPN,2001.0,Salina,LSD(0.05),452
GY,NRPN,2001.0,Lincoln,Replications,
GY,NRPN,2001.0,Lincoln,Mean,4781
GY,NRPN,2001.0,Lincoln,CV,9
GY,NRPN,2001.0,Lincoln,LSD(0.05),728
GY,NRPN,2001.0,Sidney,Replications,
GY,NRPN,2001.0,Sidney,Mean,2895
GY,NRPN,2001.0,Sidney,CV,12
GY,NRPN,2001.0,Sidney,LSD(0.05),545
GY,NRPN,2001.0,Alliance,Replications,
GY,NRPN,2001.0,Alliance,Mean,2820
GY,NRPN,2001.0,Alliance,CV,26
GY,NRPN,2001.0,Alliance,LSD(0.05),NA
GY,NRPN,2001.0,Brookings,Replications,
GY,NRPN,2001.0,Brookings,Mean,4297
GY,NRPN,2001.0,Brookings,CV,24
GY,NRPN,2001.0,Brookings,LSD(0.05),1703
GY,NRPN,2001.0,Winner,Replications,
GY,NRPN,2001.0,Winner,Mean,3240
GY,NRPN,2001.0,Winner,CV,15
GY,NRPN,2001.0,Winner,LSD(0.05),745
GY,NRPN,2001.0,Moccasin,Replications,
GY,NRPN,2001.0,Moccasin,Mean,3422
GY,NRPN,2001.0,Moccasin,CV,13
GY,NRPN,2001.0,Moccasin,LSD(0.05),728
GY,NRPN,2001.0,Bozeman,Replications,
GY,NRPN,2001.0,Bozeman,Mean,5136
GY,NRPN,2001.0,Bozeman,CV,9
GY,NRPN,2001.0,Bozeman,LSD(0.05),747
GY,NRPN,2001.0,Archer,Replications,
GY,NRPN,2001.0,Archer,Mean,1179
GY,NRPN,2001.0,Archer,CV,9
GY,NRPN,2001.0,Archer,LSD(0.05),172
GY,NRPN,2001.0,Rosemount,Replications,
GY,NRPN,2001.0,Rosemount,Mean,4713
GY,NRPN,2001.0,Rosemount,CV,20
GY,NRPN,2001.0,Rosemount,LSD(0.05),1514
GY,NRPN,2001.0,Waseca,Replications,
GY,NRPN,2001.0,Waseca,Mean,4986
GY,NRPN,2001.0,Waseca,CV,10
GY,NRPN,2001.0,Waseca,LSD(0.05),790
GY,SRPN,2001.0,Clovis (Dry),Replications,
GY,SRPN,2001.0,Clovis (Dry),Mean,2875
GY,SRPN,2001.0,Clovis (Dry),CV,16
GY,SRPN,2001.0,Clovis (Dry),LSD(0.05),753
GY,SRPN,2001.0,Clovis (Irr),Replications,
GY,SRPN,2001.0,Clovis (Irr),Mean,3995
GY,SRPN,2001.0,Clovis (Irr),CV,25
GY,SRPN,2001.0,Clovis (Irr),LSD(0.05),NA
GY,SRPN,2001.0,Farmington (Irr),Replications,
GY,SRPN,2001.0,Farmington (Irr),Mean,5306
GY,SRPN,2001.0,Farmington (Irr),CV,17
GY,SRPN,2001.0,Farmington (Irr),LSD(0.05),1243
GY,SRPN,2001.0,Bushland (Dry),Replications,
GY,SRPN,2001.0,Bushland (Dry),Mean,3473
GY,SRPN,2001.0,Bushland (Dry),CV,4
GY,SRPN,2001.0,Bushland (Dry),LSD(0.05),226
GY,SRPN,2001.0,Bushland (Irr),Replications,
GY,SRPN,2001.0,Bushland (Irr),Mean,5009
GY,SRPN,2001.0,Bushland (Irr),CV,7
GY,SRPN,2001.0,Bushland (Irr),LSD(0.05),582
GY,SRPN,2001.0,Prosper,Replications,
GY,SRPN,2001.0,Prosper,Mean,1578
GY,SRPN,2001.0,Prosper,CV,19
GY,SRPN,2001.0,Prosper,LSD(0.05),518
GY,SRPN,2001.0,Chillicothe,Replications,
GY,SRPN,2001.0,Chillicothe,Mean,2468
GY,SRPN,2001.0,Chillicothe,CV,15
GY,SRPN,2001.0,Chillicothe,LSD(0.05),585
GY,SRPN,2001.0,Stillwater,Replications,
GY,SRPN,2001.0,Stillwater,Mean,3310
GY,SRPN,2001.0,Stillwater,CV,7
GY,SRPN,2001.0,Stillwater,LSD(0.05),377
GY,SRPN,2001.0,Goodwell (Irr),Replications,
GY,SRPN,2001.0,Goodwell (Irr),Mean,5620
GY,SRPN,2001.0,Goodwell (Irr),CV,7
GY,SRPN,2001.0,Goodwell (Irr),LSD(0.05),643
GY,SRPN,2001.0,Lahoma,Replications,
GY,SRPN,2001.0,Lahoma,Mean,3382
GY,SRPN,2001.0,Lahoma,CV,11
GY,SRPN,2001.0,Lahoma,LSD(0.05),615
GY,SRPN,2001.0,Altus,Replications,
GY,SRPN,2001.0,Altus,Mean,3741
GY,SRPN,2001.0,Altus,CV,9
GY,SRPN,2001.0,Altus,LSD(0.05),543
GY,SRPN,2001.0,Walsh,Replications,
GY,SRPN,2001.0,Walsh,Mean,1972
GY,SRPN,2001.0,Walsh,CV,16
GY,SRPN,2001.0,Walsh,LSD(0.05),526
GY,SRPN,2001.0,Akron,Replications,
GY,SRPN,2001.0,Akron,Mean,2266
GY,SRPN,2001.0,Akron,CV,17
GY,SRPN,2001.0,Akron,LSD(0.05),613
GY,SRPN,2001.0,Fort Collins,Replications,
GY,SRPN,2001.0,Fort Collins,Mean,4538
GY,SRPN,2001.0,Fort Collins,CV,16
GY,SRPN,2001.0,Fort Collins,LSD(0.05),1175
GY,SRPN,2001.0,Julesburg,Replications,
GY,SRPN,2001.0,Julesburg,Mean,2145
GY,SRPN,2001.0,Julesburg,CV,12
GY,SRPN,2001.0,Julesburg,LSD(0.05),412
GY,SRPN,2001.0,Burlington,Replications,
GY,SRPN,2001.0,Burlington,Mean,1948
GY,SRPN,2001.0,Burlington,CV,12
GY,SRPN,2001.0,Burlington,LSD(0.05),378
GY,SRPN,2001.0,Manhattan,Replications,
GY,SRPN,2001.0,Manhattan,Mean,4131
GY,SRPN,2001.0,Manhattan,CV,14
GY,SRPN,2001.0,Manhattan,LSD(0.05),924
GY,SRPN,2001.0,Hutchinson,Replications,
GY,SRPN,2001.0,Hutchinson,Mean,2911
GY,SRPN,2001.0,Hutchinson,CV,20
GY,SRPN,2001.0,Hutchinson,LSD(0.05),960
GY,SRPN,2001.0,Wichita,Replications,
GY,SRPN,2001.0,Wichita,Mean,2663
GY,SRPN,2001.0,Wichita,CV,19
GY,SRPN,2001.0,Wichita,LSD(0.05),808
GY,SRPN,2001.0,Salina,Replications,
GY,SRPN,2001.0,Salina,Mean,3572
GY,SRPN,2001.0,Salina,CV,10
GY,SRPN,2001.0,Salina,LSD(0.05),590
GY,SRPN,2001.0,Hays,Replications,
GY,SRPN,2001.0,Hays,Mean,2853
GY,SRPN,2001.0,Hays,CV,9
GY,SRPN,2001.0,Hays,LSD(0.05),408
GY,SRPN,2001.0,Winfield,Replications,
GY,SRPN,2001.0,Winfield,Mean,3809
GY,SRPN,2001.0,Winfield,CV,9
GY,SRPN,2001.0,Winfield,LSD(0.05),565
GY,SRPN,2001.0,Colby,Replications,
GY,SRPN,2001.0,Colby,Mean,4448
GY,SRPN,2001.0,Colby,CV,7
GY,SRPN,2001.0,Colby,LSD(0.05),524
GY,SRPN,2001.0,Garden City,Replications,
GY,SRPN,2001.0,Garden City,Mean,2612
GY,SRPN,2001.0,Garden City,CV,14
GY,SRPN,2001.0,Garden City,LSD(0.05),591
GY,SRPN,2001.0,Lincoln,Replications,
GY,SRPN,2001.0,Lincoln,Mean,4537
GY,SRPN,2001.0,Lincoln,CV,9
GY,SRPN,2001.0,Lincoln,LSD(0.05),676
GY,SRPN,2001.0,Alliance,Replications,
GY,SRPN,2001.0,Alliance,Mean,1924
GY,SRPN,2001.0,Alliance,CV,27
GY,SRPN,2001.0,Alliance,LSD(0.05),846
GY,SRPN,2001.0,Sidney,Replications,
GY,SRPN,2001.0,Sidney,Mean,2452
GY,SRPN,2001.0,Sidney,CV,11
GY,SRPN,2001.0,Sidney,LSD(0.05),451
GY,SRPN,2001.0,Winner,Replications,
GY,SRPN,2001.0,Winner,Mean,2607
GY,SRPN,2001.0,Winner,CV,19
GY,SRPN,2001.0,Winner,LSD(0.05),782
GY,SRPN,2001.0,Brookings,Replications,
GY,SRPN,2001.0,Brookings,Mean,2577
GY,SRPN,2001.0,Brookings,CV,40
GY,SRPN,2001.0,Brookings,LSD(0.05),1651
GY,SRPN,2001.0,Archer,Replications,
GY,SRPN,2001.0,Archer,Mean,1288
GY,SRPN,2001.0,Archer,CV,11
GY,SRPN,2001.0,Archer,LSD(0.05),224
GY,SRPN,2001.0,Bozeman,Replications,1
GY,SRPN,2001.0,Bozeman,Mean,5166
GY,SRPN,2001.0,Bozeman,CV,NA
GY,SRPN,2001.0,Bozeman,LSD(0.05),NA
GY,SRPN,2001.0,Lafayette,Replications,
GY,SRPN,2001.0,Lafayette,Mean,4861
GY,SRPN,2001.0,Lafayette,CV,8
GY,SRPN,2001.0,Lafayette,LSD(0.05),804
GY,SRPN,2001.0,Columbia,Replications,
GY,SRPN,2001.0,Columbia,Mean,2684
GY,SRPN,2001.0,Columbia,CV,19
GY,SRPN,2001.0,Columbia,LSD(0.05),977
GY,NRPN,2003.0,Salina,Replications,
GY,NRPN,2003.0,Salina,Mean,4229
GY,NRPN,2003.0,Salina,CV,10.7
GY,NRPN,2003.0,Salina,LSD(0.05),905
GY,NRPN,2003.0,Lincoln,Replications,
GY,NRPN,2003.0,Lincoln,Mean,4811
GY,NRPN,2003.0,Lincoln,CV,13.6
GY,NRPN,2003.0,Lincoln,LSD(0.05),1065
GY,NRPN,2003.0,North Platte,Replications,
GY,NRPN,2003.0,North Platte,Mean,3716
GY,NRPN,2003.0,North Platte,CV,12.7
GY,NRPN,2003.0,North Platte,LSD(0.05),769
GY,NRPN,2003.0,Sidney,Replications,
GY,NRPN,2003.0,Sidney,Mean,3204
GY,NRPN,2003.0,Sidney,CV,18.3
GY,NRPN,2003.0,Sidney,LSD(0.05),NA
GY,NRPN,2003.0,Brookings,Replications,
GY,NRPN,2003.0,Brookings,Mean,5201
GY,NRPN,2003.0,Brookings,CV,11.2
GY,NRPN,2003.0,Brookings,LSD(0.05),954
GY,NRPN,2003.0,Winner,Replications,
GY,NRPN,2003.0,Winner,Mean,3196
GY,NRPN,2003.0,Winner,CV,10.1
GY,NRPN,2003.0,Winner,LSD(0.05),528
GY,NRPN,2003.0,Dakota Lakes,Replications,
GY,NRPN,2003.0,Dakota Lakes,Mean,1744
GY,NRPN,2003.0,Dakota Lakes,CV,12.8
GY,NRPN,2003.0,Dakota Lakes,LSD(0.05),363
GY,NRPN,2003.0,Williston,Replications,
GY,NRPN,2003.0,Williston,Mean,3079
GY,NRPN,2003.0,Williston,CV,10.7
GY,NRPN,2003.0,Williston,LSD(0.05),464
GY,NRPN,2003.0,Casselton,Replications,
GY,NRPN,2003.0,Casselton,Mean,3450
GY,NRPN,2003.0,Casselton,CV,16.5
GY,NRPN,2003.0,Casselton,LSD(0.05),804
GY,NRPN,2003.0,Hettinger,Replications,
GY,NRPN,2003.0,Hettinger,Mean,2973
GY,NRPN,2003.0,Hettinger,CV,17.4
GY,NRPN,2003.0,Hettinger,LSD(0.05),796
GY,NRPN,2003.0,Moccasin,Replications,
GY,NRPN,2003.0,Moccasin,Mean,2915
GY,NRPN,2003.0,Moccasin,CV,12
GY,NRPN,2003.0,Moccasin,LSD(0.05),571
GY,NRPN,2003.0,Bozeman,Replications,
GY,NRPN,2003.0,Bozeman,Mean,7108
GY,NRPN,2003.0,Bozeman,CV,6
GY,NRPN,2003.0,Bozeman,LSD(0.05),697
GY,NRPN,2003.0,Rosemount,Replications,
GY,NRPN,2003.0,Rosemount,Mean,4135
GY,NRPN,2003.0,Rosemount,CV,25.6
GY,NRPN,2003.0,Rosemount,LSD(0.05),NA
GY,NRPN,2003.0,Waseca,Replications,
GY,NRPN,2003.0,Waseca,Mean,6484
GY,NRPN,2003.0,Waseca,CV,7.5
GY,NRPN,2003.0,Waseca,LSD(0.05),797
GY,NRPN,2003.0,Ames,Replications,
GY,NRPN,2003.0,Ames,Mean,5739
GY,NRPN,2003.0,Ames,CV,10
GY,NRPN,2003.0,Ames,LSD(0.05),1179
GY,NRPN,2003.0,Lethbridge,Replications,
GY,NRPN,2003.0,Lethbridge,Mean,5837
GY,NRPN,2003.0,Lethbridge,CV,10
GY,NRPN,2003.0,Lethbridge,LSD(0.05),924
GY,SRPN,2003.0,Prosper,Replications,
GY,SRPN,2003.0,Prosper,Mean,3561
GY,SRPN,2003.0,Prosper,CV,16
GY,SRPN,2003.0,Prosper,LSD(0.05),954
GY,SRPN,2003.0,Bushland (Irr),Replications,
GY,SRPN,2003.0,Bushland (Irr),Mean,6071
GY,SRPN,2003.0,Bushland (Irr),CV,7
GY,SRPN,2003.0,Bushland (Irr),LSD(0.05),692
GY,SRPN,2003.0,Chillicothe,Replications,
GY,SRPN,2003.0,Chillicothe,Mean,2644
GY,SRPN,2003.0,Chillicothe,CV,8.9
GY,SRPN,2003.0,Chillicothe,LSD(0.05),384
GY,SRPN,2003.0,Clovis (Irr),Replications,
GY,SRPN,2003.0,Clovis (Irr),Mean,2393
GY,SRPN,2003.0,Clovis (Irr),CV,15
GY,SRPN,2003.0,Clovis (Irr),LSD(0.05),575
GY,SRPN,2003.0,Farmington (Irr),Replications,
GY,SRPN,2003.0,Farmington (Irr),Mean,6710
GY,SRPN,2003.0,Farmington (Irr),CV,15
GY,SRPN,2003.0,Farmington (Irr),LSD(0.05),1370
GY,SRPN,2003.0,Altus,Replications,
GY,SRPN,2003.0,Altus,Mean,3472
GY,SRPN,2003.0,Altus,CV,7
GY,SRPN,2003.0,Altus,LSD(0.05),384
GY,SRPN,2003.0,Lahoma,Replications,
GY,SRPN,2003.0,Lahoma,Mean,4262
GY,SRPN,2003.0,Lahoma,CV,7
GY,SRPN,2003.0,Lahoma,LSD(0.05),507
GY,SRPN,2003.0,Goodwell (Irr),Replications,
GY,SRPN,2003.0,Goodwell (Irr),Mean,6414
GY,SRPN,2003.0,Goodwell (Irr),CV,11
GY,SRPN,2003.0,Goodwell (Irr),LSD(0.05),1103
GY,SRPN,2003.0,Stillwater,Replications,
GY,SRPN,2003.0,Stillwater,Mean,3500
GY,SRPN,2003.0,Stillwater,CV,14.7
GY,SRPN,2003.0,Stillwater,LSD(0.05),842
GY,SRPN,2003.0,Burlington,Replications,
GY,SRPN,2003.0,Burlington,Mean,2313
GY,SRPN,2003.0,Burlington,CV,11
GY,SRPN,2003.0,Burlington,LSD(0.05),411
GY,SRPN,2003.0,Akron,Replications,
GY,SRPN,2003.0,Akron,Mean,5301
GY,SRPN,2003.0,Akron,CV,11
GY,SRPN,2003.0,Akron,LSD(0.05),952
GY,SRPN,2003.0,Fort Collins (Irr),Replications,
GY,SRPN,2003.0,Fort Collins (Irr),Mean,7445
GY,SRPN,2003.0,Fort Collins (Irr),CV,7
GY,SRPN,2003.0,Fort Collins (Irr),LSD(0.05),868
GY,SRPN,2003.0,Julesburg,Replications,
GY,SRPN,2003.0,Julesburg,Mean,4114
GY,SRPN,2003.0,Julesburg,CV,8
GY,SRPN,2003.0,Julesburg,LSD(0.05),507
GY,SRPN,2003.0,Garden City,Replications,
GY,SRPN,2003.0,Garden City,Mean,3285
GY,SRPN,2003.0,Garden City,CV,14
GY,SRPN,2003.0,Garden City,LSD(0.05),744
GY,SRPN,2003.0,Manhattan,Replications,
GY,SRPN,2003.0,Manhattan,Mean,4344
GY,SRPN,2003.0,Manhattan,CV,11
GY,SRPN,2003.0,Manhattan,LSD(0.05),764
GY,SRPN,2003.0,Hays,Replications,
GY,SRPN,2003.0,Hays,Mean,5070
GY,SRPN,2003.0,Hays,CV,6
GY,SRPN,2003.0,Hays,LSD(0.05),475
GY,SRPN,2003.0,Hutchinson,Replications,
GY,SRPN,2003.0,Hutchinson,Mean,3190
GY,SRPN,2003.0,Hutchinson,CV,9
GY,SRPN,2003.0,Hutchinson,LSD(0.05),447
GY,SRPN,2003.0,Winfield,Replications,
GY,SRPN,2003.0,Winfield,Mean,3139
GY,SRPN,2003.0,Winfield,CV,11
GY,SRPN,2003.0,Winfield,LSD(0.05),549
GY,SRPN,2003.0,Colby,Replications,
GY,SRPN,2003.0,Colby,Mean,5294.47554347826
GY,SRPN,2003.0,Colby,CV,8.7
GY,SRPN,2003.0,Colby,LSD(0.05),758
GY,SRPN,2003.0,Salina,Replications,
GY,SRPN,2003.0,Salina,Mean,5731
GY,SRPN,2003.0,Salina,CV,7
GY,SRPN,2003.0,Salina,LSD(0.05),617
GY,SRPN,2003.0,Wichita,Replications,
GY,SRPN,2003.0,Wichita,Mean,3390
GY,SRPN,2003.0,Wichita,CV,11
GY,SRPN,2003.0,Wichita,LSD(0.05),724
GY,SRPN,2003.0,Lincoln,Replications,
GY,SRPN,2003.0,Lincoln,Mean,5387
GY,SRPN,2003.0,Lincoln,CV,10
GY,SRPN,2003.0,Lincoln,LSD(0.05),918
GY,SRPN,2003.0,Clay Center,Replications,
GY,SRPN,2003.0,Clay Center,Mean,4848
GY,SRPN,2003.0,Clay Center,CV,19
GY,SRPN,2003.0,Clay Center,LSD(0.05),1492
GY,SRPN,2003.0,North Platte,Replications,
GY,SRPN,2003.0,North Platte,Mean,3594
GY,SRPN,2003.0,North Platte,CV,15.2
GY,SRPN,2003.0,North Platte,LSD(0.05),891
GY,SRPN,2003.0,Sidney,Replications,
GY,SRPN,2003.0,Sidney,Mean,3046
GY,SRPN,2003.0,Sidney,CV,18
GY,SRPN,2003.0,Sidney,LSD(0.05),909
GY,SRPN,2003.0,Brookings,Replications,
GY,SRPN,2003.0,Brookings,Mean,4846
GY,SRPN,2003.0,Brookings,CV,9
GY,SRPN,2003.0,Brookings,LSD(0.05),704
GY,SRPN,2003.0,Dakota Lakes,Replications,
GY,SRPN,2003.0,Dakota Lakes,Mean,2249
GY,SRPN,2003.0,Dakota Lakes,CV,12
GY,SRPN,2003.0,Dakota Lakes,LSD(0.05),NA
GY,SRPN,2003.0,Crawfordsville,Replications,
GY,SRPN,2003.0,Crawfordsville,Mean,6878
GY,SRPN,2003.0,Crawfordsville,CV,7
GY,SRPN,2003.0,Crawfordsville,LSD(0.05),958
GY,SRPN,2003.0,Columbia,Replications,
GY,SRPN,2003.0,Columbia,Mean,4419
GY,SRPN,2003.0,Columbia,CV,7
GY,SRPN,2003.0,Columbia,LSD(0.05),505
GY,SRPN,2003.0,Bozeman,Replications,1
GY,SRPN,2003.0,Bozeman,Mean,6932
GY,SRPN,2003.0,Bozeman,CV,NA
GY,SRPN,2003.0,Bozeman,LSD(0.05),NA
GY,SRPN,2003.0,Lafayette,Replications,
GY,SRPN,2003.0,Lafayette,Mean,5239
GY,SRPN,2003.0,Lafayette,CV,9
GY,SRPN,2003.0,Lafayette,LSD(0.05),925
GY,NRPN,2002.0,Salina,Replications,2
GY,NRPN,2002.0,Salina,Mean,2089
GY,NRPN,2002.0,Salina,CV,11
GY,NRPN,2002.0,Salina,LSD(0.05),461
GY,NRPN,2002.0,Lincoln,Replications,3
GY,NRPN,2002.0,Lincoln,Mean,4989
GY,NRPN,2002.0,Lincoln,CV,8
GY,NRPN,2002.0,Lincoln,LSD(0.05),642
GY,NRPN,2002.0,North Platte,Replications,3
